date,bank,tipo,buy,sell
2025-05-11,BHD,,58.1,60.25
2025-05-11,Santa Cruz,,58.25,60.25
2025-05-11,Banco Caribe,,58.25,59.9
2025-05-11,BDI,,58.3,60
2025-05-11,Vimenca,,58.25,60
2025-05-11,BLH,,58.1,60.1
2025-05-11,Promerica,,58.25,60.5
2025-05-11,Banesco,,58.4,60.5
2025-05-11,Lafise,,58.25,60.6
2025-05-11,Ademi,,58.4,60.5
2025-05-11,Quezada,,58.4,59.1
2025-05-12,Scotiabank,Dólar (US) Sucursales,57.9,60.85
2025-05-12,Scotiabank,Dólar (US) Canales Digitales*,58.1,60.6
2025-05-12,Banreservas,,58.4,60.25
2025-05-12,Banco Popular,,58.1,60.6
2025-05-12,BHD,,58.1,60.25
2025-05-12,Santa Cruz,,58.25,60.25
2025-05-12,Banco Caribe,,58.25,59.9
2025-05-12,BDI,,58.3,60
2025-05-12,Vimenca,,58.25,60
2025-05-12,BLH,,58.1,60.1
2025-05-12,Promerica,,58.25,60.5
2025-05-12,Banesco,,58.4,60.5
2025-05-12,Lafise,,58.25,60.6
2025-05-12,Ademi,,58.3,60.25
2025-05-12,Quezada,,58.4,59.1
2025-05-13,Scotiabank,Dólar (US) Sucursales,57.9,60.85
2025-05-13,Scotiabank,Dólar (US) Canales Digitales*,58.1,60.6
2025-05-13,Banreservas,,58.4,60.25
2025-05-13,Banco Popular,,58.1,60.6
2025-05-13,BHD,,58,60.25
2025-05-13,Santa Cruz,,58.25,60.25
2025-05-13,Banco Caribe,,58.25,59.9
2025-05-13,BDI,,58.3,60
2025-05-13,Vimenca,,58.25,60
2025-05-13,BLH,,58.1,60.1
2025-05-13,Promerica,,58.25,60.5
2025-05-13,Banesco,,58.4,60.5
2025-05-13,Lafise,,58.25,60.6
2025-05-13,Ademi,,58.3,60.25
2025-05-13,Quezada,,58.4,59.1
2025-05-14,Scotiabank,Dólar (US) Sucursales,57.9,60.85
2025-05-14,Scotiabank,Dólar (US) Canales Digitales*,58.1,60.6
2025-05-14,Banreservas,,58.4,60.25
2025-05-14,Banco Popular,,58,60.5
2025-05-14,BHD,,58,60.25
2025-05-14,Santa Cruz,,58.25,60.25
2025-05-14,Banco Caribe,,58.25,59.9
2025-05-14,BDI,,58.3,59.9
2025-05-14,Vimenca,,58.15,60
2025-05-14,BLH,,58.1,60.1
2025-05-14,Promerica,,58.25,60.5
2025-05-14,Banesco,,58.4,60.5
2025-05-14,Lafise,,58.15,60.5
2025-05-14,Ademi,,58.3,60.25
2025-05-14,Quezada,,58.4,59.1
2025-05-15,Scotiabank,Dólar (US) Sucursales,57.9,60.85
2025-05-15,Scotiabank,Dólar (US) Canales Digitales*,58.1,60.6
2025-05-15,Banreservas,,58.4,60.25
2025-05-15,Banco Popular,,58,60.5
2025-05-15,BHD,,58,60.25
2025-05-15,Santa Cruz,,58.25,60.25
2025-05-15,Banco Caribe,,58.25,59.9
2025-05-15,BDI,,58.3,59.9
2025-05-15,Vimenca,,58.25,60.25
2025-05-15,BLH,,58.1,60.1
2025-05-15,Promerica,,58.25,60.5
2025-05-15,Banesco,,58.4,60.5
2025-05-15,Lafise,,58.15,60.5
2025-05-15,Ademi,,58.3,60.25
2025-05-15,Quezada,,58.5,59.2
2025-05-16,Scotiabank,Dólar (US) Sucursales,58,60.45
2025-05-16,Scotiabank,Dólar (US) Canales Digitales*,58.05,60.35
2025-05-16,Banreservas,,58.4,60.25
2025-05-16,Banco Popular,,58,60.5
2025-05-16,BHD,,58,60.25
2025-05-16,Santa Cruz,,58.25,60.25
2025-05-16,Banco Caribe,,58.25,59.9
2025-05-16,BDI,,58.4,59.9
2025-05-16,Vimenca,,58.25,60.25
2025-05-16,BLH,,58.1,60.1
2025-05-16,Promerica,,58.25,60.5
2025-05-16,Banesco,,58.4,60.5
2025-05-16,Lafise,,58.15,60.5
2025-05-16,Ademi,,58.3,60.25
2025-05-16,Quezada,,58.5,59.2
2025-05-17,Scotiabank,Dólar (US) Sucursales,58,60.45
2025-05-17,Scotiabank,Dólar (US) Canales Digitales*,58.05,60.35
2025-05-17,Banreservas,,58.4,60.25
2025-05-17,Banco Popular,,58,60.5
2025-05-17,BHD,,58,60.25
2025-05-17,Santa Cruz,,58.25,60.25
2025-05-17,Banco Caribe,,58.25,59.9
2025-05-17,BDI,,58.4,59.9
2025-05-17,Vimenca,,58.25,60.25
2025-05-17,BLH,,58.1,60.1
2025-05-17,Promerica,,58.25,60.5
